"Activate evening delivery for your customers. Read more about <a href=""https://confluence.tig.nl/x/qYSC"" target=""_blank"" title=""evening delivery"">evening delivery</a>.","Activate evening delivery for your customers. Read more about <a href=""https://confluence.tig.nl/x/qYSC"" target=""_blank"" title=""evening delivery"">evening delivery</a>."
"Additional costs for evening delivery in the store's base currency. This fee will be added to the shipping costs.","Additional costs for evening delivery in the store's base currency. This fee will be added to the shipping costs."
"Activate sunday delivery for your customers.","Activate sunday delivery for your customers."
"Additional costs for sunday delivery in the store's base currency. This fee will be added to the shipping costs.","Additional costs for sunday delivery in the store's base currency. This fee will be added to the shipping costs."
"Track and Trace","Track and Trace"
"Track & Trace","Track & Trace"
"Send Track and Trace email","Send Track and Trace email"
"Automatically send Track and Trace email to customer. Read more about the <a href=""https://confluence.tig.nl/pages/viewpage.action?pageId=8553643"" target=""_blank"" title=""track and trace"">Track and Trace</a> e-mails within the extension.","Automatically send Track and Trace email to customer. Read more about the <a href=""https://confluence.tig.nl/pages/viewpage.action?pageId=8553643"" target=""_blank"" title=""track and trace"">Track and Trace</a> e-mails within the extension."
"Select on which days of the week orders are shipped. You can read more about shipping and delivery days <a href=""https://confluence.tig.nl/display/SDPOSTNL/PostNL+Magento+2+verzenddagen+instellen"" target=""_blank"" title=""PostNL shipping days"">here</a>.","Select on which days of the week orders are shipped. You can read more about shipping and delivery days <a href=""https://confluence.tig.nl/display/SDPOSTNL/PostNL+Magento+2+verzenddagen+instellen"" target=""_blank"" title=""PostNL shipping days"">here</a>."
"When an order is placed after this time, another day will be added to the shipping duration.","When an order is placed after this time, another day will be added to the shipping duration."
"Log files will be created within the var/log/PostNL/ directory. You can find more information about the different kinds of log files <a href=""https://confluence.tig.nl/display/SDPOSTNL/PostNL+Magento+2+logging"" target=""_blank"" title=""PostNL logs"">here</a>.","Log files will be created within the var/log/PostNL/ directory. You can find more information about the different kinds of log files <a href=""https://confluence.tig.nl/display/SDPOSTNL/PostNL+Magento+2+logging"" target=""_blank"" title=""PostNL logs"">here</a>."
"Types of logging","Types of logging"
"Enter you PostNL customer number.","Enter you PostNL customer number."
"Enter your PostNL customer code. It must contain between 3 and 4 letters.","Enter your PostNL customer code. It must contain between 3 and 4 letters."
"Enter your PostNL API key. If you haven't got an API key, please contact PostNL support.","Enter your PostNL API key. If you haven't got an API key, please contact PostNL support."
"Enter your PostNL BLS location code.","Enter your PostNL BLS location code."
"You can use the test account credentials found <a href=""https://confluence.tig.nl/display/SDPOSTNL/PostNL+Magento+2+testgegevens"" target=""_blank"" title=""PostNL test account"">here</a>.","You can use the test account credentials found <a href=""https://confluence.tig.nl/display/SDPOSTNL/PostNL+Magento+2+testgegevens"" target=""_blank"" title=""PostNL test account"">here</a>."
"Evening delivery fee","Evening delivery fee"
"[POSTNL-0252] - There are no valid labels generated. Please check the logs for more information","[POSTNL-0252] - There are no valid labels generated. Please check the logs for more information"
"Extra@Home delivery","Extra@Home delivery"
"Select the default product option for Extra@Home shipments.","Select the default product option for Extra@Home shipments."
"Extra@Home Options","Extra@Home Options"
"Extra@Home Top service 2 person delivery NL","Extra@Home Top service 2 person delivery NL"
"Extra@Home Top service Btl 2 person delivery","Extra@Home Top service Btl 2 person delivery"
"Extra@Home Top service 1 person delivery NL","Extra@Home Top service 1 person delivery NL"
"Extra@Home Top service Btl 1 person delivery","Extra@Home Top service Btl 1 person delivery"
"Extra@Home Drempelservice 1 person delivery NL","Extra@Home Drempelservice 1 person delivery NL"
"Extra@Home Drempelservice 2 person delivery NL","Extra@Home Drempelservice 2 person delivery NL"
"Extra@Home Drempelservice Btl 1 person delivery","Extra@Home Drempelservice Btl 1 person delivery"
"Extra@Home Drempelservice Btl 2 person delivery","Extra@Home Drempelservice Btl 2 person delivery"
"Activate Extra@Home","Activate Extra@Home"
"Activate Extra@Home (BETA)","Activate Extra@Home (BETA)"
"Extra@Home can be used to ship large and heavy Products. Please consult your PostNL account manager for more information about activating this service for your account.","Extra@Home can be used to ship large and heavy Products. Please consult your PostNL account manager for more information about activating this service for your account."
"standard","standard"
"Invalid PostNL Matrix Rates File Format","Invalid PostNL Matrix Rates File Format"
"File has not been imported. See the following list of errors: %1","File has not been imported. See the following list of errors: %1"
"Invalid PostNL matrix rates format in row #%s","Invalid PostNL matrix rates format in row #%s"
"Invalid country ""%1"" in row #%2.","Invalid country ""%1"" in row #%2."
"Invalid region/state ""%1"" in row #%2.","Invalid region/state ""%1"" in row #%2."
"Invalid weight ""%1"" in row #%2.","Invalid weight ""%1"" in row #%2."
"Invalid subtotal ""%1"" in row #%2.","Invalid subtotal ""%1"" in row #%2."
"Invalid quantity ""%1"" in row #%2.","Invalid quantity ""%1"" in row #%2."
"Invalid parcel type ""%1"" in row #%2. Valid values are: ""%3"".","Invalid parcel type ""%1"" in row #%2. Valid values are: ""%3""."
"Invalid shipping price ""%1"" in row #%2.","Invalid shipping price ""%1"" in row #%2."
"Duplicate row #%1 (country ""%2"", region/state ""%3"", zip ""%4"", weight ""%5"", subtotal ""%6"", quantity ""%7"" and parcel type ""%8"","Duplicate row #%1 (country ""%2"", region/state ""%3"", zip ""%4"", weight ""%5"", subtotal ""%6"", quantity ""%7"" and parcel type ""%8""
"The array to validate is expected to have 7 elements, you only have %1","The array to validate is expected to have 7 elements, you only have %1"
"""%1"" is not a valid region","""%1"" is not a valid region"
"Country","Country"
"Province/state","Province/state"
"Zipcode","Zipcode"
"Weight (and higher)","Weight (and higher)"
"Shipping price (and higher)","Shipping price (and higher)"
"Amount (and higher)","Amount (and higher)"
"Parcel type","Parcel type"
"price","price"
"Instructions","Instructions"
"Shipment successfully confirmed","Shipment successfully confirmed"
"Could not confirm shipment : %1","Could not confirm shipment : %1"
"Parcel count", "Parcel count"
"Type", "Type"
"Regular", "Regular"
"When sending Extra@Home types, this value is used to calculate the coli amount. When using other types this value will be ignored.", "When sending Extra@Home types, this value is used to calculate the colli amount. When using other types this value will be ignored if the weight determines a different colli number"
"This e-mail address will be added as BCC to the Track And Trace template","This e-mail address will be added as BCC to the Track And Trace template"
"Track & Trace information","Track & Trace information"
"Click here to track your order","Click here to track your order"
"Shipment Type","Shipment Type"
"Product option:","Product option:"
"Ship at:","Ship at:"
"Parcel count:","Parcel count:"
"Account settings","Account settings"
"Invalid timeframes response, more information can be found in the PostNL log files.","Invalid timeframes response, more information can be found in the PostNL log files."
"Invalid locations response, more information can be found in the PostNL log files.","Invalid locations response, more information can be found in the PostNL log files."
"Deliverydays options are disabled.","Deliverydays options are disabled."
"Could not load from soap data","Could not load from soap data"
"At the first opportunity","At the first opportunity"
"These settings are intended for advanced users only! If you're not 100% sure what you're doing, please do not touch these settings.","These settings are intended for advanced users only! If you're not 100% sure what you're doing, please do not touch these settings."
"Advanced Settings","Advanced Settings"
"Please select the shipping methods that will be considered to be 'PostNL' by this extension. Orders placed using one of these shipping methods may be processed using the PostNL extension.","Please select the shipping methods that will be considered to be 'PostNL' by this extension. Orders placed using one of these shipping methods may be processed using the PostNL extension."
"Shipment reference type","Shipment reference type"
"Select what to use as a shipment's reference. This will be printed on the shipping label.","Select what to use as a shipment's reference. This will be printed on the shipping label."
"None","None"
"Shipment ID","Shipment ID"
"Order ID","Order ID"
"Use a custom value","Use a custom value"
"Show shipping label","Show shipping label"
"You can use this field to, for example, add a prefix to the shipment increment ID or to help identify the shipment as coming from your webshop. You can use the following variables: {{var shipment_increment_id}}, {{var order_increment_id}} and {{var store_frontend_name}}. The resulting text may not exceed 28 characters.","You can use this field to, for example, add a prefix to the shipment increment ID or to help identify the shipment as coming from your webshop. You can use the following variables: {{var shipment_increment_id}}, {{var order_increment_id}} and {{var store_frontend_name}}. The resulting text may not exceed 28 characters."
"Show shipping label","Show shipping label"
"If you select 'on the same page' in some cases the shipping label may not fit. In this case, the shipping label will be printed on a separate page instead.","If you select 'on the same page' in some cases the shipping label may not fit. In this case, the shipping label will be printed on a separate page instead."
"Print the shipping label and packing slip on the same page","Print the shipping label and packing slip on the same page"
"Print the shipping label on a separate page","Print the shipping label on a separate page"
"Don't print the shipping label","Don't print the shipping label"
"Activate alternative delivery","Activate alternative delivery"
"Enable this to use an alternative default option when a shipment's total value reaches a certain amount.","Enable this to use an alternative default option when a shipment's total value reaches a certain amount."
"Minimum amount","Minimum amount"
"The alternative default option will be used from this value.","The alternative default option will be used from this value."
"Alternative delivery","Alternative delivery"
"This option will be used as default from the given amount.","This option will be used as default from the given amount."
"Worldwide Shipping","Worldwide Shipping"
"Are you planning to ship outside of the EU? Activate GlobalPack with the details you have received from PostNL. You can ignore the GlobalPack settings for domestic shipping and shipping within the EU.","Are you planning to ship outside of the EU? Activate GlobalPack with the details you have received from PostNL. You can ignore the GlobalPack settings for domestic shipping and shipping within the EU."
"Use worldwide shipping","Use worldwide shipping"
"Barcode settings","Barcode settings"
"Worldwide shipping uses the PostNL GlobalPack product.","Worldwide shipping uses the PostNL GlobalPack product."
"The current global barcode type as supplied by PostNL. Must contain 2 letters.","The current global barcode type as supplied by PostNL. Must contain 2 letters."
"Customs settings","Customs settings"
"If you do not own a customs license, leave this field empty.","If you do not own a customs license, leave this field empty."
"License number","License number"
"Please select the default shipment type.","Please select the default shipment type."
"Certificate number","Certificate number"
"If you do not own a certificate, leave this field empty.","If you do not own a certificate, leave this field empty."
"Default shipment type","Default shipment type"
"No labels were created.","No labels were created."
"Not all labels were created. Please check your Label Size settings. Labels are not generated for the following Shipment ID's: %1","Not all labels were created. Please check your Label Size settings. Labels are not generated for the following Shipment ID's: %1"
"The PostNL extension is compatible with the software mentioned below. The use of other software and extensions is at your own risk and is not supported by PostNL.","The PostNL extension is compatible with the software mentioned below. The use of other software and extensions is at your own risk and is not supported by PostNL."
"Barcode settings","Barcode settings"
"Value for barcode","Value for barcode"
"Position of the barcode","Position of the barcode"
"Barcode Type","Barcode Type"
"Background color","Background color"
"Barcode color","Barcode color"
"Include value","Include value"
"Print the line of numbers underneath the barcode pattern.","Print the line of numbers underneath the barcode pattern."
"Color of the barcode and the text.","Color of the barcode and the text."
"Color of the background.","Color of the background."
"The position must contain four coordinates (x1, y1, x2, y2) given as string.","The position must contain four coordinates (x1, y1, x2, y2) given as string."
"Select what to use as value for the barcode. If you select shipment ID, be aware that this only will work if you combine the print packingslip and create shipment methods.","Select what to use as value for the barcode. If you select shipment ID, be aware that this only will work if you combine the print packingslip and create shipment methods."
"Enable barcode on Packingslip","Enable barcode on Packingslip"
"Printing a custom (such as Fooman) packing slip always results in a PDF with the label on a separate page.","Printing a custom (such as Fooman) packing slip always results in a PDF with the label on a separate page."
"This will print a barcode on the packingslip.","This will print a barcode on the packingslip."
"Evening delivery Belgium","Evening delivery Belgium"
"Evening delivery for Belgium fee","Evening delivery for Belgium fee"
"Activate evening delivery for Belgium","Activate evening delivery for Belgium"
"Evening Delivery BE","Evening Delivery BE"
"Activate evening delivery","Activate evening delivery"
"Evening Delivery NL","Evening Delivery NL"
"Evening Delivery","Evening Delivery"
"Post Offices","Post Offices"
"Delivery","Delivery"
"Default delivery","Default delivery"
"Can not change product for non PostNL order %1","Can not change product for non PostNL order %1"
"First change the confirmation of shipment %1 before changing the product code.","First change the confirmation of shipment %1 before changing the product code."
"Can not change parcel count for non PostNL order %1","Can not change parcel count for non PostNL order %1"
"Can not change the parcel count for shipment %1","Can not change the parcel count for shipment %1"
"Could not find a PostNL order for %1","Could not find a PostNL order for %1"
"Parcel count changed for %1 order(s)","Parcel count changed for %1 order(s)"
"Parcel count changed for %1 shipment(s)","Parcel count changed for %1 shipment(s)"
"Productcode changed for %1 shipment(s)","Productcode changed for %1 shipment(s)"
"Productcode changed for %1 order(s)","Productcode changed for %1 order(s)"
"Change parcel count","Change parcel count"
"Change productcode","Change productcode"
"Parcel with Agecheck 18+ Neighbors","Parcel with Agecheck 18+ Neighbors"
"Parcel with Agecheck 18+","Parcel with Agecheck 18+"
"Parcel with Extra Cover + Agecheck 18+","Parcel with Extra Cover + Agecheck 18+"
"Parcel with Extra Cover + Agecheck 18+ Return when not home","Parcel with Extra Cover + Agecheck 18+ Return when not home"
"Parcel with Agecheck 18+ Return when not home","Parcel with Agecheck 18+ Return when not home"
"Post Office + Agecheck 18+","Post Office + Agecheck 18+"
"Post Office + Notification + Agecheck 18+","Post Office + Notification + Agecheck 18+"
"Post Office + Extra Cover + Agecheck 18+","Post Office + Extra Cover + Agecheck 18+"
"Post Office + Extra Cover + Notification + Agecheck 18+","Post Office + Extra Cover + Notification + Agecheck 18+"
"ID Check offers you the ability to make sure that confidential and age-validation transaction can be secure.","ID Check offers you the ability to make sure that confidential and age-validation transaction can be secure."
"Activate ID Check","Activate ID Check"
"Parcel count should be a number","Parcel count should be a number"
"Productcode should be a number and availble within the configuration","Productcode should be a number and availble within the configuration"
"There is no evening delivery possible for the shipping product ID check. Deactivate evening delivery if you send everything with ID check.","There is no evening delivery possible for the shipping product ID check. Deactivate evening delivery if you send everything with ID check."
"This API key is used to send parcels with PostNL and to supplement and validate addresses. Keep this API key secret to prevent other parties from taking PostNL services on your account.","This API key is used to send parcels with PostNL and to supplement and validate addresses. Keep this API key secret to prevent other parties from taking PostNL services on your account."
"Automatically complete <strong>Dutch addresses</strong> after your customer fills in his postcode and house number.","Automatically complete <strong>Dutch addresses</strong> after your customer fills in his postcode and house number."
"Use postcode check","Use postcode check"
"If you use a different address validation service, only leave the one you want to use activated.","If you use a different address validation service, only leave the one you want to use activated."
"Postcode validation is only available for Magento's core checkout, available in theme's (based on) Luma and Blank. We don't actively support other available checkouts in this extension.","Postcode validation is only available for Magento's core checkout, available in theme's (based on) Luma and Blank. We don't actively support other available checkouts in this extension."
"Download pdf directly","Download pdf directly"
"Open pdf in new browser window","Open pdf in new browser window"
"Addition","Addition"
"Address check","Address check"
"Checkout usage","Checkout usage"
"PostNL shippingmethods","PostNL shippingmethods"
"Use HS Tariff","Use HS Tariff"
"The HS tariff value is a number used for export in high volumes to identify the type of product that is shipped. Deactivate this function to leave the value on '000000' or contact PostNL for more information.","The HS tariff value is a number used for export in high volumes to identify the type of product that is shipped. Deactivate this function to leave the value on '000000' or contact PostNL for more information."
"Customs value attribute","Customs value attribute"
"Country of origin attribute","Country of origin attribute"
"Product description attribute","Product description attribute"
"Product sorting attribute","Product sorting attribute"
"Product sorting direction","Product sorting direction"
"Please select the default shipment type.","Please select the default shipment type."
"Product attributes and sorting","Product attributes and sorting"
"Your global barcode range as supplied by PostNL. Must contain 4 digits.","Your global barcode range as supplied by PostNL. Must contain 4 digits."
"PostNL grid Toolbar","PostNL grid Toolbar"
"With this setting you can enable or disable the PostNL toolbar that is visible above the Magento order and shipment grids.","With this setting you can enable or disable the PostNL toolbar that is visible above the Magento order and shipment grids."
"[POSTNL-0010] - An error occurred while processing this action.","[POSTNL-0010] - An error occurred while processing this action."
"Sorry, we could not find your address with the zipcode and housenumber combination. If you are sure that the zipcode and housenumber are correct, please fill in the address details manually.","Sorry, we could not find your address with the zipcode and housenumber combination. If you are sure that the zipcode and housenumber are correct, please fill in the address details manually."
"Unexpected error occurred. Please fill in the address details manually.","Unexpected error occurred. Please fill in the address details manually."
"Zipcode/housenumber combination not found","Zipcode/housenumber combination not found"
"Postcode response validation failed","Postcode response validation failed"
"Postcode request validation failed","Postcode request validation failed"
"We can not guarantee that the entire PostNL extension is compatible with some of these checkouts.","We can not guarantee that the entire PostNL extension is compatible with some of these checkouts."
"Delivery before 09:00","Delivery before 09:00"
"Delivery before 10:00","Delivery before 10:00"
"Delivery before 12:00","Delivery before 12:00"
"Delivery before 14:00","Delivery before 14:00"
"Delivery before 17:00","Delivery before 17:00"
"Activate guaranteed delivery","Activate guaranteed delivery"
"Guaranteed delivery default type","Guaranteed delivery default type"
"Guaranteed delivery is only allowed for shipments in the Netherlands.","Guaranteed delivery is only allowed for shipments in the Netherlands."
"This service is available for the whole Netherlands, excluding the Wadden Islands. There is no guaranteed distribution on Saturday and Sunday. To be able to use guaranteed delivery, please contact your PostNL Pakketten account manager for more information.","This service is available for the whole Netherlands, excluding the Wadden Islands. There is no guaranteed distribution on Saturday and Sunday. To be able to use guaranteed delivery, please contact your PostNL Pakketten account manager for more information."
"Select the default guaranteed delivery type for the current <strong>cargo</strong> product you use as default delivery.","Select the default guaranteed delivery type for the current <strong>cargo</strong> product you use as default delivery."
"Select the default guaranteed delivery type for the current product you use as default delivery.","Select the default guaranteed delivery type for the current product you use as default delivery."
"Alternative guaranteed delivery default type","Alternative guaranteed delivery default type"
"Please enter a valid zipcode and housenumber.","Please enter a valid zipcode and housenumber combination."
"Contact your PostNL account manager to activate adrescheck. Note: Adrescheck only works if the plugin is in live mode.","Contact your PostNL account manager to activate adrescheck. Note: Adrescheck only works if the plugin is in live mode."
"Not guaranteed","Not guaranteed"
"Printing a custom (such as Fooman) packing slip always results an PDF with the label on a separate page.","Printing a custom (such as Fooman) packing slip always results an PDF with the label on a separate page."
"Already generated labels and barcodes for the selected orders are deleted when using the toolbar actions.","Already generated labels and barcodes for the selected orders are deleted when using the toolbar actions."
"Are you sure ?","Are you sure ?"
"Calculate amount of parcels","Calculate amount of parcels"
"Based on weight","Based on weight"
"Based on predefined parcel count","Based on predefined parcel count"
"Select what to use to calculate the parcel count for each order.","Select what to use to calculate the parcel count for each order."
"For Extra@Home products, the parcel count attribute is mandatory and always used to calculate the amount of parcels. For regular products the 'weight' attribute will always be used as a fallback, when the 'parcel count' attribute is not defined.","For Extra@Home products, the parcel count attribute is mandatory and always used to calculate the amount of parcels. For regular products the 'weight' attribute will always be used as a fallback, when the 'parcel count' attribute is not defined."
"Maximum weight per parcel","Maximum weight per parcel"
"Defines the maximum weight per parcel. Uses the Weight Unit as defined in: General > General > Local Options > Weight Unit","Defines the maximum weight per parcel. Uses the Weight Unit as defined in: General > General > Local Options > Weight Unit"
"If the total weight of the order exceeds the value defined here, it will be divided into multiple parcels. A separate label will be generated for each parcel.","If the total weight of the order exceeds the value defined here, it will be divided into multiple parcels. A separate label will be generated for each parcel."
